Year;MonthOfYear;DayOfMonth;HourOfDay(UTC);DayOfYear;DayOfCentury;AirPressure(hPa);AirTemperature(C);AirTemperatureHygroClip(C);RelativeHumidity_wrtWater(%);RelativeHumidity(%);WindSpeed(m/s);WindDirection(d);ShortwaveRadiationDown(W/m2);ShortwaveRadiationDown_Cor(W/m2);ShortwaveRadiationUp(W/m2);ShortwaveRadiationUp_Cor(W/m2);Albedo_theta<70d;LongwaveRadiationDown(W/m2);LongwaveRadiationUp(W/m2);CloudCover;SurfaceTemperature(C);HeightSensorBoom(m);HeightStakes(m);DepthPressureTransducer(m);DepthPressureTransducer_Cor(m);IceTemperature1(C);IceTemperature2(C);IceTemperature3(C);IceTemperature4(C);IceTemperature5(C);IceTemperature6(C);IceTemperature7(C);IceTemperature8(C);TiltToEast(d);TiltToNorth(d);TimeGPS(hhmmssUTC);LatitudeGPS((dd)mm.mmmmm);LongitudeGPS((dd)mm.mmmmm);ElevationGPS(m);HorDilOfPrecGPS;LoggerTemperature(C);FanCurrent(mA);BatteryVoltage(V)
2020;9;28;0;-999;-999;860;-10.41;28.86;93.4;93.4;.26;28.2;-.1;-999;.2;-999;-999;-.6;-1.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;28;1;-999;-999;860;-10.1;29.2;93.9;93.9;.17;28.2;-.3;-999;.1;-999;-999;-.7;-3.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;28;2;-999;-999;861;-11.13;28.18;90.5;90.5;.65;43.8;-.6;-999;-.1;-999;-999;-.5;-1.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;28;3;-999;-999;861;-10.11;28.93;91.5;91.5;.33;51.7;-.1;-999;.6;-999;-999;-.8;-3.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;28;4;-999;-999;861;-10.21;28.96;90.1;90.1;.08;51.7;-.7;-999;.4;-999;-999;-1.2;-6.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;28;5;-999;-999;861;-10.32;28.86;88.5;88.5;.31;51.8;-.6;-999;.3;-999;-999;-.6;-3.6;-999;-999;2.37;.958;-9999;-999;-33.22;-32.83;-32.76;-33.13;-33.7;-34.18;-34.63;-35.19;-2.82;2.84;-999;-999;-999;1264;.8;-999;128;12.77
2020;9;28;6;-999;-999;861;-10.39;28.8;86.6;86.6;1.2;57.2;-.3;-999;.3;-999;-999;-.5;-1.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;28;7;-999;-999;861;-10.43;28.78;86.2;86.2;.79;47.2;-.3;-999;.3;-999;-999;-.5;-1.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;28;8;-999;-999;861;-10.13;29.06;84.4;84.4;1.82;21.2;-.1;-999;.8;-999;-999;-.5;-1.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;28;9;-999;-999;862;-10.06;29.19;82.2;82.2;1.61;47.9;9.4;-999;9.4;-999;-999;-.9;-2.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;28;10;-999;-999;862;-10.4;28.96;83.8;83.8;1.32;5.9;47;-999;42.2;-999;-999;-1.4;-3.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;28;11;-999;-999;862;-10.08;29.35;79.6;79.6;1.42;24.8;99.4;-999;86.7;-999;-999;-3.2;-6;-999;-999;2.364;.959;-9999;-999;-33.18;-32.78;-32.71;-33.08;-33.67;-34.16;-34.6;-35.14;-2.79;2.8;-999;-999;-999;1265;.9;-999;129;12.9
2020;9;28;12;-999;-999;862;-10.06;29.53;78.3;78.3;1.35;29.2;153.8;-999;132.5;-999;-999;-6.6;-8.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;28;13;-999;-999;862;-10.27;29.42;79;79;1.63;65.5;194.1;-999;167.4;-999;-999;-14.3;-8.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;28;14;-999;-999;862;-10.55;29.2;79.1;79.1;2.06;105.7;226.6;-999;194.6;-999;-999;-19.4;-8.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;28;15;-999;-999;862;-10.71;28.99;79.1;79.1;2.77;101.1;229;-999;196.3;-999;-999;-17.8;-7.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;28;16;-999;-999;862;-10.83;28.77;77.9;77.9;2.4;97.8;195.3;-999;167.8;-999;-999;-16.9;-6.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;28;17;-999;-999;862;-10.95;28.57;79.7;79.7;2.53;88;157.3;-999;135.2;-999;-999;-14.9;-5.5;-999;-999;2.374;.965;-9999;-999;-33.16;-32.79;-32.72;-33.09;-33.65;-34.14;-34.56;-35.12;-2.79;2.82;-999;-999;-999;1263;1.2;-999;150;14.28
2020;9;28;18;-999;-999;862;-11.14;28.4;79.3;79.3;2.22;90.5;119.8;-999;102.7;-999;-999;-14;-4.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;28;19;-999;-999;862;-11.56;27.91;79.9;79.9;2.63;115.9;55.2;-999;47.6;-999;-999;-12;-3.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;28;20;-999;-999;862;-12.21;27.15;80.8;80.8;3.55;121.2;9;-999;8.3;-999;-999;-9.3;-1.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;28;21;-999;-999;862;-12.75;26.56;79.1;79.1;4.83;125.1;0;-999;.2;-999;-999;-8;-1.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;28;22;-999;-999;862;-13.1;26.2;80.6;80.6;5.13;125.3;-.3;-999;0;-999;-999;-10.9;-1.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;28;23;-999;-999;862;-14.54;24.95;79.9;79.9;6.14;123.4;-.9;-999;.2;-999;-999;-31.3;-3.7;-999;-999;2.407;.975;-9999;-999;-33.28;-32.91;-32.84;-33.19;-33.76;-34.25;-34.69;-35.23;-2.87;2.81;-999;-999;-999;1265;.9;-999;142;13.44
2020;9;29;0;-999;-999;862;-15.44;23.97;80.4;80.4;7.28;118.1;-.2;-999;.2;-999;-999;-13.4;-1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;29;1;-999;-999;862;-16.1;23.33;77.3;77.3;7.35;112.7;-.6;-999;.1;-999;-999;-24.4;-1.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;29;2;-999;-999;862;-18.15;21.37;76;76;7.06;106.5;-1;-999;0;-999;-999;-31.1;-2.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;29;3;-999;-999;861;-19;20.35;76;76;6.99;106.4;-.1;-999;.1;-999;-999;-13;-.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;29;4;-999;-999;861;-18.69;20.73;75.7;75.7;8.13;113.7;-.1;-999;0;-999;-999;-8.1;1.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;29;5;-999;-999;862;-19.77;19.62;73.4;73.4;7.53;130.1;-.2;-999;.1;-999;-999;-4.2;2.8;-999;-999;2.495;.981;-9999;-999;-33.39;-33.01;-32.97;-33.32;-33.87;-34.33;-34.81;-35.32;-2.95;2.83;-999;-999;-999;1260;.8;-999;127;12.77
2020;9;29;6;-999;-999;861;-19.12;20.13;73.3;73.3;7.97;129.9;.1;-999;.1;-999;-999;-.9;2.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;29;7;-999;-999;861;-17.51;21.81;74.8;74.8;6.58;147.3;0;-999;.2;-999;-999;-3.3;1.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;29;8;-999;-999;861;-17.3;22.08;74.6;74.6;6.56;165.5;.2;-999;.3;-999;-999;-3.4;1.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;29;9;-999;-999;862;-16.86;22.51;74.8;74.8;6.21;160.7;13.1;-999;10.8;-999;-999;-5.5;.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;29;10;-999;-999;862;-16.24;23.28;74.4;74.4;5.99;161.4;71.3;-999;66.3;-999;-999;-15.6;-1.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;29;11;-999;-999;862;-15.62;24.03;74.7;74.7;6.03;150.8;142.1;-999;122.1;-999;-999;-10.9;-1.7;-999;-999;0;.993;-9999;-999;-33.3;-32.93;-32.86;-33.23;-33.75;-34.24;-34.69;-35.23;-2.85;2.78;-999;-999;-999;1266;.8;-999;132;13.23
2020;9;29;12;-999;-999;862;-17.17;22.8;74.4;74.4;6.95;156.5;238.1;-999;231.3;-999;-999;-37.5;-4.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;29;13;-999;-999;862;-16.53;23.29;74.9;74.9;6.97;155.5;241;-999;227;-999;-999;-43.9;-5.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;29;14;-999;-999;862;-15.46;24.39;75.2;75.2;7.15;154;290.4;-999;267.8;-999;-999;-40.8;-5.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;29;15;-999;-999;863;-15.21;24.63;74.8;74.8;7.8;155.9;251.6;-999;216;-999;-999;-30.4;-4.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;29;16;-999;-999;863;-14.96;24.8;75.3;75.3;6.97;152.7;206.6;-999;172.3;-999;-999;-18.6;-3.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;29;17;-999;-999;863;-14.76;24.97;75.7;75.7;6.34;151.8;170;-999;140.5;-999;-999;-25.1;-4;-999;-999;2.449;1.06;-9999;-999;-33.28;-32.91;-32.86;-33.19;-33.76;-34.22;-34.64;-35.2;-2.87;2.86;-999;-999;-999;1266;.8;-999;146;14.41
2020;9;29;18;-999;-999;864;-14.41;25.26;76.4;76.4;4.82;156.8;116.6;-999;96.8;-999;-999;-20.4;-3.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;29;19;-999;-999;864;-14.81;24.76;78.2;78.2;4.96;159.8;51.1;-999;42.3;-999;-999;-25.8;-3.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;29;20;-999;-999;865;-14.99;24.46;79.1;79.1;4.92;155.2;9.8;-999;8.6;-999;-999;-21.1;-2.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;29;21;-999;-999;865;-15.7;23.76;80.4;80.4;3.95;157.3;-.7;-999;.5;-999;-999;-29.7;-3.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;29;22;-999;-999;865;-16.3;23.04;80.2;80.2;4.26;153.5;-.7;-999;.4;-999;-999;-26.9;-3.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;29;23;-999;-999;865;-15.88;23.49;80.5;80.5;4.31;155.2;-.6;-999;.5;-999;-999;-25.2;-3.5;-999;-999;2.457;1.063;-9999;-999;-33.39;-33;-32.93;-33.28;-33.8;-34.29;-34.71;-35.27;-2.86;2.88;-999;-999;-999;1263;.9;-999;136;13.51
2020;9;30;0;-999;-999;865;-16.97;22.55;79.5;79.5;4.2;150.1;-1.7;-999;.3;-999;-999;-51.3;-7.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;30;1;-999;-999;866;-19.37;20.05;79.7;79.7;4.45;159;-1.2;-999;.4;-999;-999;-44.2;-6.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;30;2;-999;-999;866;-19.36;19.96;80.2;80.2;3.71;154.2;-.1;-999;.2;-999;-999;-4.5;.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;30;3;-999;-999;866;-16.23;22.83;87.7;87.7;3.27;153.1;-.2;-999;-.1;-999;-999;-.3;.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;30;4;-999;-999;866;-17.22;22.49;84.9;84.9;2.76;143.9;-1.7;-999;-.3;-999;-999;-27.5;-2.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;30;5;-999;-999;867;-21.54;18.09;80.8;80.8;2.98;161.6;-2;-999;.1;-999;-999;-41.9;-4.2;-999;-999;2.482;1.076;-9999;-999;-33.53;-33.08;-33.04;-33.36;-33.91;-34.36;-34.81;-35.35;-2.94;2.92;-999;-999;-999;1265;.9;-999;125;12.81
2020;9;30;6;-999;-999;867;-20.68;18.43;81.8;81.8;3.19;163.4;-.9;-999;.8;-999;-999;-29.5;-4.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;30;7;-999;-999;867;-19.18;20.11;82.5;82.5;3;163.5;-.8;-999;.7;-999;-999;-22.2;-3.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;30;8;-999;-999;866;-19.36;20.04;82.2;82.2;3.13;165.6;-1;-999;.7;-999;-999;-30;-4.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;30;9;-999;-999;866;-19.75;19.64;81.7;81.7;3.09;161.1;6.5;-999;7.8;-999;-999;-37;-7.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;30;10;-999;-999;866;-19.89;19.77;79.5;79.5;3.31;167.4;69;-999;70.3;-999;-999;-47.7;-11.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;30;11;-999;-999;866;-19.45;20.43;76.2;76.2;3.91;167.5;116.2;-999;145.7;-999;-999;-58.6;-11.5;-999;-999;2.476;1.071;-9999;-999;-33.55;-33.04;-32.99;-33.32;-33.84;-34.33;-34.78;-35.29;-2.87;2.85;-999;-999;-999;1267;.8;-999;161;14.87
2020;9;30;12;-999;-999;866;-18.37;21.51;75.1;75.1;3.58;173.7;161.8;-999;200;-999;-999;-54.1;-11.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;30;13;-999;-999;866;-16.67;23.28;76.1;76.1;3.61;160.7;234.4;-999;223.1;-999;-999;-44.3;-8.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;30;14;-999;-999;865;-15.52;24.44;75.3;75.3;2.67;163.3;222.9;-999;211.1;-999;-999;-61.8;-12.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;30;15;-999;-999;865;-15.01;25.32;72.9;72.9;2.68;164.6;293.1;-999;277.5;-999;-999;-76.1;-16.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;30;16;-999;-999;864;-15.45;24.86;74.6;74.6;1.8;148.6;267.1;-999;241.1;-999;-999;-72;-21.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;30;17;-999;-999;864;-14.31;25.73;72.9;72.9;1.29;133.4;258.7;-999;220.3;-999;-999;-68.6;-24.4;-999;-999;2.451;1.06;-9999;-999;-33.43;-32.87;-32.8;-33.13;-33.67;-34.11;-34.55;-35.11;-2.8;2.76;-999;-999;-999;1266;1;-999;157;14.76
2020;9;30;18;-999;-999;863;-15.81;24.15;77.6;77.6;1.53;132.1;102.3;-999;84.9;-999;-999;-64.7;-19.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;30;19;-999;-999;864;-16.6;23.12;78.2;78.2;1.79;120.8;60.8;-999;49.1;-999;-999;-67;-21.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;30;20;-999;-999;864;-18.93;20.55;78.9;78.9;2.29;113.3;12;-999;9.8;-999;-999;-56.5;-13.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;30;21;-999;-999;864;-19.13;20.08;76.5;76.5;3.08;121.6;-1.1;-999;.9;-999;-999;-54.7;-10.1;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;30;22;-999;-999;864;-18.28;20.96;75;75;4.46;146.1;-1.2;-999;.9;-999;-999;-58;-9.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;9;30;23;-999;-999;864;-20.86;18.58;76.3;76.3;5.01;161.5;-1.6;-999;.6;-999;-999;-54.4;-7.9;-999;-999;2.491;1.075;-9999;-999;-33.76;-33.12;-33.08;-33.38;-33.91;-34.38;-34.8;-35.37;-2.92;2.93;-999;-999;-999;1269;.8;-999;133;13.56
2020;10;1;0;-999;-999;864;-21.16;18.14;72.7;72.7;6.68;153.1;-1.2;-999;.4;-999;-999;-54.6;-6.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;1;1;-999;-999;863;-22.72;16.71;72;72;7.24;139.1;-1.1;-999;.5;-999;-999;-52.8;-5.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;1;2;-999;-999;863;-22.85;16.41;72;72;5.02;141.7;-1.2;-999;.8;-999;-999;-51.7;-6.6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;1;3;-999;-999;862;-21.07;18.07;72.1;72.1;7.43;134.6;-.9;-999;.7;-999;-999;-53.7;-6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;1;4;-999;-999;861;-19.53;19.79;72.8;72.8;9.18;138.6;-.9;-999;.5;-999;-999;-56.9;-5.8;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;1;5;-999;-999;860;-18.11;21.22;74.6;74.6;9.99;148.7;-.8;-999;1.1;-999;-999;-60.4;-6;-999;-999;2.462;1.039;-9999;-999;-33.81;-33.1;-33.03;-33.34;-33.86;-34.3;-34.75;-35.32;-2.92;2.99;-999;-999;-999;1264;.9;-999;129;12.83
2020;10;1;6;-999;-999;859;-16.74;22.54;75.8;75.8;9.88;148.8;-1.3;-999;.4;-999;-999;-62.1;-6;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;1;7;-999;-999;858;-15.91;23.42;77.5;77.5;11.11;147.1;-1;-999;.5;-999;-999;-64.7;-5.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;1;8;-999;-999;857;-15.39;23.93;79.2;79.2;12.52;141.8;-1;-999;.5;-999;-999;-65.9;-4.3;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;1;9;-999;-999;856;-15.32;23.98;78.8;78.8;12.46;144.4;7.6;-999;13.4;-999;-999;-67.8;-4.9;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;1;10;-999;-999;855;-14.15;25.2;78.6;78.6;13.62;143.3;22.4;-999;41.7;-999;-999;-48.4;-4.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;1;11;-999;-999;853;-13.3;26;81.6;81.6;15.02;145.6;48.1;-999;0;-999;-999;0;0;-999;-999;2.418;.975;-9999;-999;-33.78;-32.98;-32.91;-33.21;-33.73;-34.19;-34.64;-35.13;-2.8;2.57;-999;-999;-999;1268;.8;-999;165;14.78
2020;10;1;12;-999;-999;852;-10.74;28.49;85.3;85.3;16.66;151;86.6;-999;.1;-999;-999;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;1;13;-999;-999;850;-9.36;29.9;87;87;17.32;144.9;161.6;-999;0;-999;-999;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;1;14;-999;-999;849;-8.4;30.85;88;88;18.38;145.3;43.4;-999;0;-999;-999;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;1;15;-999;-999;848;-7.56;31.69;89;89;18.99;142.3;0;-999;0;-999;-999;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;1;16;-999;-999;847;-6.92;32.35;90.2;90.2;19.54;146.9;90.9;-999;0;-999;-999;0;0;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;1;17;-999;-999;847;-5.99;33.28;91.6;91.6;19.08;151.4;38.8;-999;33.7;-999;-999;-6;-.4;-999;-999;2.447;.988;-9999;-999;-33.97;-33.14;-33.07;-33.26;-33.95;-34.31;-34.76;-35.3;-2.91;2.32;-999;-999;-999;1265;1;-999;158;14.35
2020;10;1;18;-999;-999;846;-5.48;33.87;95.1;95.1;21.21;157.4;73.7;-999;64.1;-999;-999;-5.3;-1.2;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;1;19;-999;-999;846;-5.29;33.99;96.2;96.2;21.06;160.2;33.4;-999;29.2;-999;-999;-4.7;-.7;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;1;20;-999;-999;846;-4.87;34.42;97.3;97.3;19.41;170.8;4.1;-999;3.7;-999;-999;-1.9;-.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
2020;10;1;21;-999;-999;847;-5;34.3;97.5;97.5;20.13;172.2;-.2;-999;-.2;-999;-999;-1.8;-.4;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
